EXAM-BC;0.3333333333333333;1.0;0.1111111111111111;1.0;0.1111111111111111;0.3333333333333333;1.0;1.0;1.0;0.3333333333333333;1.0;1.0;1.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;1.0;1.0
EXAM-WC;0.4444444444444444;1.0;0.1111111111111111;1.0;0.1111111111111111;0.4444444444444444;1.0;1.0;1.0;0.4444444444444444;1.0;1.0;1.0;1.0;1.0;0.1111111111111111;1.0;1.0
EXAM-AVG;0.38888888888888884;1.0;0.1111111111111111;1.0;0.1111111111111111;0.38888888888888884;1.0;1.0;1.0;0.38888888888888884;1.0;1.0;1.0;0.8888888888888888;0.9444444444444444;0.1111111111111111;1.0;1.0

OCL23;SrcBibTeXEntry.allInstances()->size() = TrgSect1.allInstances()->select(s | s.title = 'References List') -> asSequence() -> first().paras -> size()
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.07168643630737494;0.21212121212121213;0.64;0.31194295900178254;0.21212121212121215;0.07675317504141359;0.018134715025906734;1.8843972293976735E-5;0.29554023164452436;0.07869677260549028;6.690476190476191;0.07;0.4283444391694996;0.1225854383358098;0.2258865799648116;0.47058823529411764;1.3611111111111112;0.5679374389051808
TitledEntry_Title_NoArticle;-0.20661605206073752;0.08139534883720931;0.11;0.24658002735978113;0.08139534883720934;-0.582791586998088;0.006354970494779845;6.202004082690687E-6;0.1830730233380795;-0.5846261281881644;6.059523809523809;0.07;0.12134781599580943;1.8454935622317596;0.021480676867157263;0.0582010582010582;0.550561797752809;0.301975051975052
Article_NoTitle_Journal;-0.05224963715529753;0.11764705882352941;0.71;0.1213235294117647;0.125;-0.052268602540834846;0.008368200836820083;1.9047056705944873E-6;0.12126781251816648;-0.05228406611875067;1.8333333333333333;0.02;0.3215952170226624;0.07827788649706457;0.10020385024881134;0.5503875968992248;0.13793103448275862;0.41089108910891087
Article_Title_Journal;0.06453362255965293;0.19767441860465115;0.31;0.5988372093023255;0.19767441860465118;0.1820267686424474;0.028985507246376812;0.19767441860465115;0.44460591382105025;0.18259976182255006;16.178571428571427;0.17;0.31970943766657783;0.0;0.18258575337083674;0.1834319526627219;4.188405797101449;0.5460526315789473
Author;-0.21468180617903354;0.07865168539325842;0.08;0.24520819563780566;0.0786516853932584;-0.6803347280334728;0.006129597197898424;5.975104786875939E-6;0.1799610738551713;-0.691728537178306;6.023809523809524;0.07;0.09489576481702494;5.174418604651163;0.005955335562967287;0.041666666666666664;0.532608695652174;0.29417721518987344
Article_NoTitle_NoJournal;0.0;0.0;0.83;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7094017094017094;0.0;0.0
UntitledEntry;-0.20075046904315197;0.07272727272727272;0.36;0.15401069518716576;0.07272727272727275;-0.2753474009264025;0.0050568900126422255;2.41317399949806E-6;0.13081398803354571;-0.28628768946381394;3.392857142857143;0.04;0.19307770105316385;0.284181240063593;0.06849133351178738;0.21951219512195122;0.25;0.27689741451209343
Main;0.0;0.17;0.17;0.585;0.17000000000000004;0.0;0.024096385542168676;0.17;0.412310562561766;0.0;16.011904761904763;0.17;0.17;0.0;0.0;0.09289617486338798;3.4819277108433737;0.5
TitledEntry_NoTitle_NoArticle;-0.18599942146369686;0.08860759493670886;0.18;0.2501861504095309;0.08860759493670889;-0.41889250814332246;0.006951340615690168;6.80496673690596E-6;0.19101172809033634;-0.4202660159946084;6.142857142857143;0.07;0.16133950532459895;0.7301293900184843;0.05032405642692772;0.0989010989010989;0.5975609756097561;0.32188365650969525
EXAM-BC;0.3333333333333333;1.0;0.1111111111111111;1.0;0.1111111111111111;0.3333333333333333;1.0;1.0;1.0;0.3333333333333333;1.0;1.0;1.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;1.0;1.0
EXAM-WC;0.4444444444444444;1.0;0.1111111111111111;1.0;0.1111111111111111;0.4444444444444444;1.0;1.0;1.0;0.4444444444444444;1.0;1.0;1.0;1.0;1.0;0.1111111111111111;1.0;1.0
EXAM-AVG;0.38888888888888884;1.0;0.1111111111111111;1.0;0.1111111111111111;0.38888888888888884;1.0;1.0;1.0;0.38888888888888884;1.0;1.0;1.0;0.8888888888888888;0.9444444444444444;0.1111111111111111;1.0;1.0


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL15;0.3333333333333333;1.0;0.1111111111111111;1.0;0.1111111111111111;0.3333333333333333;1.0;1.0;1.0;0.3333333333333333;1.0;1.0;1.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;1.0;1.0
OCL23;0.3333333333333333;1.0;0.1111111111111111;1.0;0.1111111111111111;0.3333333333333333;1.0;1.0;1.0;0.3333333333333333;1.0;1.0;1.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;1.0;1.0

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL15;0.4444444444444444;1.0;0.1111111111111111;1.0;0.1111111111111111;0.4444444444444444;1.0;1.0;1.0;0.4444444444444444;1.0;1.0;1.0;1.0;1.0;0.1111111111111111;1.0;1.0
OCL23;0.4444444444444444;1.0;0.1111111111111111;1.0;0.1111111111111111;0.4444444444444444;1.0;1.0;1.0;0.4444444444444444;1.0;1.0;1.0;1.0;1.0;0.1111111111111111;1.0;1.0

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL15;0.38888888888888884;1.0;0.1111111111111111;1.0;0.1111111111111111;0.38888888888888884;1.0;1.0;1.0;0.38888888888888884;1.0;1.0;1.0;0.8888888888888888;0.9444444444444444;0.1111111111111111;1.0;1.0
OCL23;0.38888888888888884;1.0;0.1111111111111111;1.0;0.1111111111111111;0.38888888888888884;1.0;1.0;1.0;0.38888888888888884;1.0;1.0;1.0;0.8888888888888888;0.9444444444444444;0.1111111111111111;1.0;1.0
