EXAM-AVG;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.16666666666666666;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444

OCL23;SrcBibTeXEntry.allInstances()->size() = TrgSect1.allInstances()->select(s | s.title = 'References List') -> asSequence() -> first().paras -> size()
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;0.17285617825793384;0.24242424242424243;0.4897959183673469;0.6212121212121212;1.0;0.29906542056074764;0.04;0.24242424242424243;0.4923659639173309;0.30757857924351695;16.0;0.16326530612244897;0.43584049164892713;0.2;0.30756010289596214;0.32432432432432434;5.12;1.0
TitledEntry_Title_NoArticle;0.17285617825793384;0.24242424242424243;0.4897959183673469;0.6212121212121212;1.0;0.29906542056074764;0.04;0.24242424242424243;0.4923659639173309;0.30757857924351695;16.0;0.16326530612244897;0.43584049164892713;0.2;0.30756010289596214;0.32432432432432434;5.12;1.0
Article_NoTitle_Journal;0.0;0.0;0.32653061224489793;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1951219512195122;0.0;0.0
Article_Title_Journal;0.0;0.673469387755102;0.673469387755102;0.8367346938775511;0.6734693877551021;0.0;0.0625;0.673469387755102;0.8206518066482898;0.0;65.03030303030303;0.673469387755102;0.673469387755102;0.0;0.0;0.5076923076923077;136.125;0.5
Author;0.600326264274062;0.696969696969697;0.7959183673469388;0.8484848484848485;1.0;0.6536412078152753;0.1;0.696969696969697;0.834847109936722;0.6549079545282901;46.0;0.46938775510204084;0.8083679069799012;0.41818181818181815;0.6548788182954536;0.6610169491525424;105.8;1.0
Article_NoTitle_NoJournal;0.0;0.0;0.32653061224489793;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1951219512195122;0.0;0.0
UntitledEntry;0.17285617825793384;0.24242424242424243;0.4897959183673469;0.6212121212121212;1.0;0.29906542056074764;0.04;0.24242424242424243;0.4923659639173309;0.30757857924351695;16.0;0.16326530612244897;0.43584049164892713;0.2;0.30756010289596214;0.32432432432432434;5.12;1.0
Main;0.0;0.673469387755102;0.673469387755102;0.8367346938775511;0.6734693877551021;0.0;0.0625;0.673469387755102;0.8206518066482898;0.0;65.03030303030303;0.673469387755102;0.673469387755102;0.0;0.0;0.5076923076923077;136.125;0.5
TitledEntry_NoTitle_NoArticle;0.17285617825793384;0.24242424242424243;0.4897959183673469;0.6212121212121212;1.0;0.29906542056074764;0.04;0.24242424242424243;0.4923659639173309;0.30757857924351695;16.0;0.16326530612244897;0.43584049164892713;0.2;0.30756010289596214;0.32432432432432434;5.12;1.0
EXAM-BC;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.1111111111111111;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.6666666666666666;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888
EXAM-WC;1.0;1.0;1.0;1.0;0.2222222222222222;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
EXAM-AVG;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.16666666666666666;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL15;0.1111111111111111;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.1111111111111111;0.1111111111111111;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.1111111111111111;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.6666666666666666;0.1111111111111111;0.8888888888888888;0.8888888888888888;0.8888888888888888
OCL23;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.1111111111111111;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.6666666666666666;0.6666666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL15;1.0;1.0;1.0;1.0;0.2222222222222222;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
OCL23;1.0;1.0;1.0;1.0;0.2222222222222222;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL15;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.16666666666666666;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.5555555555555556;0.9444444444444444;0.9444444444444444;0.9444444444444444
OCL23;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.16666666666666666;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444;0.8333333333333333;0.8333333333333333;0.9444444444444444;0.9444444444444444;0.9444444444444444
